competition_number,competition_type,competition_description,awarded_date,vendor_name,awarded_amount,is_awarded,source_year,amount_missing,is_awarded_flag,amount_scope,group_award_flag,financial_kpi_eligible,awarded_amount_numeric,competition_type_standardized,vendor_name_clean
23-121,RFP,Technical Services for North Shore Wastewater Treatment Plant Project,2023-09-21,RAM Engineering Ltd.,,No,2023,True,False,not_awarded,False,False,,RFP,RAM Engineering Ltd.
23-121,RFP,Technical Services for North Shore Wastewater Treatment Plant Project,2023-09-21,WSP Canada Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,WSP Canada Inc.
23-121,RFP,Technical Services for North Shore Wastewater Treatment Plant Project,2023-09-21,CDM Smith Canada ULC,,No,2023,True,False,not_awarded,False,False,,RFP,CDM Smith Canada ULC
23-357,SS/NOIC,Engineering Consulting and Construction Management Services relate to the Integrated Heating and Cooling System for Manor House Project,2023-09-21,RDH BUILDING SCIENCE INC.,"$ 107,000.00",Yes,2023,False,True,vendor_specific,False,True,107000.0,SS/NOIC,RDH BUILDING SCIENCE INC.
23-357,SS/NOIC,Engineering Consulting and Construction Management Services relate to the Integrated Heating and Cooling System for Manor House Project,2023-09-21,Fortis BC,,No,2023,True,False,not_awarded,False,False,,SS/NOIC,Fortis BC
23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,Carollo Engineers Canada Ltd.,"$ 237,360.00",Yes,2023,False,True,vendor_specific,False,True,237360.0,RFP,Carollo Engineers Canada Ltd.
23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,Jacobs Consultancy Canada Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,Jacobs Consultancy Canada Inc.
23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,Water Street Engineering Ltd,,No,2023,True,False,not_awarded,False,False,,RFP,Water Street Engineering Ltd
23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,GHD Limited,,No,2023,True,False,not_awarded,False,False,,RFP,GHD Limited
23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,Kerr Wood Leidal Associates Limited,,No,2023,True,False,not_awarded,False,False,,RFP,Kerr Wood Leidal Associates Limited
23-245,RFP,Stormwater and Wastewater Indicators Environment Quality Study,2023-09-26,Kerr Wood Leidal Associates Ltd. (KWL),"$ 99,758.00",Yes,2023,False,True,vendor_specific,False,True,99758.0,RFP,Kerr Wood Leidal Associates Ltd. (KWL)
23-244,RFP,Annacis Island Wastewater Treatment Plant Settling Velocity Study,2023-09-27,Northwest Hydraulic Consultants Ltd.,"$ 99,043.00",Yes,2023,False,True,vendor_specific,False,True,99043.0,RFP,Northwest Hydraulic Consultants Ltd.
23-176,RFP,Supply and Delivery of Calcium Nitrate Solution,2023-09-29,BioMaxx WasteWater Solutions (NL) Inc.,"$ 190,320.00",Yes,2023,False,True,vendor_specific,False,True,190320.0,RFP,BioMaxx WasteWater Solutions (NL) Inc.
23-176,RFP,Supply and Delivery of Calcium Nitrate Solution,2023-09-29,ClearTech Industries,,No,2023,True,False,not_awarded,False,False,,RFP,ClearTech Industries
23-176,RFP,Supply and Delivery of Calcium Nitrate Solution,2023-09-29,TerraLink Horticulture Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,TerraLink Horticulture Inc.
22-450,RFP,Supply and delivery of Knife Gate Valves for Harbour Pump Station,2023-10-04,Summit Valve & Controls,"$ 171,745.00",Yes,2023,False,True,vendor_specific,False,True,171745.0,RFP,Summit Valve & Controls
22-450,RFP,Supply and delivery of Knife Gate Valves for Harbour Pump Station,2023-10-04,Spartan Controls Ltd.,,No,2023,True,False,not_awarded,False,False,,RFP,Spartan Controls Ltd.
22-450,RFP,Supply and delivery of Knife Gate Valves for Harbour Pump Station,2023-10-04,Flocor Inc,,No,2023,True,False,not_awarded,False,False,,RFP,Flocor Inc
22-450,RFP,Supply and delivery of Knife Gate Valves for Harbour Pump Station,2023-10-04,CG Industrial Specialties Ltd,,No,2023,True,False,not_awarded,False,False,,RFP,CG Industrial Specialties Ltd
23-392,SS/NOIC,Construction Management Services for Manor House Deep Energy Retrofit,2023-10-04,RDH BUILDING SCIENCE INC.,"$ 424,700.00",Yes,2023,False,True,vendor_specific,False,True,424700.0,SS/NOIC,RDH BUILDING SCIENCE INC.
23-007,RFP-MA,Consulting Engineering Services for Reservoir Condition Assessments,2023-10-05,Stantec Consulting Ltd.,"$ 2,400,000.00",Yes,2023,False,True,group_framework_anchor,True,True,2400000.0,RFP-MA,Stantec Consulting Ltd.
23-007,RFP-MA,Consulting Engineering Services for Reservoir Condition Assessments,2023-10-05,Ausenco Engineering Canada Inc.,,Yes,2023,True,True,group_framework_member,True,False,,RFP-MA,Ausenco Engineering Canada Inc.
23-007,RFP-MA,Consulting Engineering Services for Reservoir Condition Assessments,2023-10-05,WSP Canada Inc.,,Yes,2023,True,True,group_framework_member,True,False,,RFP-MA,WSP Canada Inc.
23-007,RFP-MA,Consulting Engineering Services for Reservoir Condition Assessments,2023-10-05,Associated Engineering (B.C.) Ltd.,,No,2023,True,False,not_awarded,False,False,,RFP-MA,Associated Engineering (B.C.) Ltd.
23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,Arrow Speed Controls Ltd,"$ 683,138.38",Yes,2023,False,True,vendor_specific,False,True,683138.38,RFP,Arrow Speed Controls Ltd
23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,VANGUARD POWER LTD,,No,2023,True,False,not_awarded,False,False,,RFP,VANGUARD POWER LTD
23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,Western Integrated,,No,2023,True,False,not_awarded,False,False,,RFP,Western Integrated
23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,enCompass Electrical Solutions,,No,2023,True,False,not_awarded,False,False,,RFP,enCompass Electrical Solutions
23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,J A Electric inc,,No,2023,True,False,not_awarded,False,False,,RFP,J A Electric inc
23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,Softac Systems Ltd,,No,2023,True,False,not_awarded,False,False,,RFP,Softac Systems Ltd
22-178,ITT,Douglas Road Main No.2 - South Open Cut,2023-10-06,Sandpiper Contracting LLP,"$ 20,626,875.00",Yes,2023,False,True,vendor_specific,False,True,20626875.0,ITT,Sandpiper Contracting LLP
22-178,ITT,Douglas Road Main No.2 - South Open Cut,2023-10-06,Michels Canada Co.,,No,2023,True,False,not_awarded,False,False,,ITT,Michels Canada Co.
22-178,ITT,Douglas Road Main No.2 - South Open Cut,2023-10-06,B&B Contracting (2012) Ltd.,,No,2023,True,False,not_awarded,False,False,,ITT,B&B Contracting (2012) Ltd.
23-188,ITT,Re-Roofing at Pinewood Place,2023-10-06,Langley Roofing Co. Ltd.,"$ 526,932.00",Yes,2023,False,True,vendor_specific,False,True,526932.0,ITT,Langley Roofing Co. Ltd.
23-188,ITT,Re-Roofing at Pinewood Place,2023-10-06,Cambie Roofing Contractors Ltd.,,No,2023,True,False,not_awarded,False,False,,ITT,Cambie Roofing Contractors Ltd.
23-050,RFP,LIWWTP Effluent Heat Recovery and High Efficiency Boiler Project,2023-10-11,Associated Engineering (BC) Ltd,"$ 942,173.00",Yes,2023,False,True,vendor_specific,False,True,942173.0,RFP,Associated Engineering (BC) Ltd
23-050,RFP,LIWWTP Effluent Heat Recovery and High Efficiency Boiler Project,2023-10-11,Kerr Wood Leidal Associates Limited,,No,2023,True,False,not_awarded,False,False,,RFP,Kerr Wood Leidal Associates Limited
23-089,RFP,Sustainable Domestic Hot Water Tanks,2023-10-12,The AME Consulting Group Ltd,"$ 187,080.00",Yes,2023,False,True,vendor_specific,False,True,187080.0,RFP,The AME Consulting Group Ltd
21-307,RFP,Supply and Delivery of Coagulant Aid Polymer for SCFP,2023-10-16,SNF Canada Ltd.,"$ 4,319,000.00",Yes,2023,False,True,vendor_specific,False,True,4319000.0,RFP,SNF Canada Ltd.
21-307,RFP,Supply and Delivery of Coagulant Aid Polymer for SCFP,2023-10-16,Solenis LLC,,No,2023,True,False,not_awarded,False,False,,RFP,Solenis LLC
21-307,RFP,Supply and Delivery of Coagulant Aid Polymer for SCFP,2023-10-16,Brenntag Canada Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,Brenntag Canada Inc.
23-257,RFP,Consulting Engineering Services for Spanish Banks Pump Station Assessment & Conceptual Design Study,2023-10-16,MTS Engineering Inc.,"$ 228,637.00",Yes,2023,False,True,vendor_specific,False,True,228637.0,RFP,MTS Engineering Inc.
23-257,RFP,Consulting Engineering Services for Spanish Banks Pump Station Assessment & Conceptual Design Study,2023-10-16,CWA Engineers Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,CWA Engineers Inc.
23-257,RFP,Consulting Engineering Services for Spanish Banks Pump Station Assessment & Conceptual Design Study,2023-10-16,Tetra Tech,,No,2023,True,False,not_awarded,False,False,,RFP,Tetra Tech
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Citadel Roofing and Building Maintenance,"$ 132,880.00",Yes,2023,False,True,vendor_specific,False,True,132880.0,ITT,Citadel Roofing and Building Maintenance
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Bothwell,,No,2023,True,False,not_awarded,False,False,,ITT,Bothwell
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Mariner roofing,,No,2023,True,False,not_awarded,False,False,,ITT,Mariner roofing
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Bollman Roofing,,No,2023,True,False,not_awarded,False,False,,ITT,Bollman Roofing
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Olympic Roofing,,No,2023,True,False,not_awarded,False,False,,ITT,Olympic Roofing
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Atlas Apex,,No,2023,True,False,not_awarded,False,False,,ITT,Atlas Apex
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Cascade Roofing,,No,2023,True,False,not_awarded,False,False,,ITT,Cascade Roofing
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Transwest Roofing,,No,2023,True,False,not_awarded,False,False,,ITT,Transwest Roofing
23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Langley Roofing,,No,2023,True,False,not_awarded,False,False,,ITT,Langley Roofing
23-186,RFP,"Welding,Lining ,Quality Assurance - Douglas Road Main No.2 Still Creek Section Open Cut",2023-10-20,Stasuk Testing & Inspection Ltd.,"$ 351,490.00",Yes,2023,False,True,vendor_specific,False,True,351490.0,RFP,Stasuk Testing & Inspection Ltd.
23-186,RFP,"Welding,Lining ,Quality Assurance - Douglas Road Main No.2 Still Creek Section Open Cut",2023-10-20,Access Welding & Coating Inspections Ltd,,No,2023,True,False,not_awarded,False,False,,RFP,Access Welding & Coating Inspections Ltd
23-186,RFP,"Welding,Lining ,Quality Assurance - Douglas Road Main No.2 Still Creek Section Open Cut",2023-10-20,Acuren Group Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,Acuren Group Inc.
22-142,SS/NOIC,Lefeuvre Pit Biosolid Management - Eagle Lake Group,2023-10-25,Sand & Gravel Transportation Ltd.,"$ 108,000.00",Yes,2023,False,True,vendor_specific,False,True,108000.0,SS/NOIC,Sand & Gravel Transportation Ltd.
23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,Tetra Tech Canada Inc.,"$ 415,318.00",Yes,2023,False,True,vendor_specific,False,True,415318.0,RFP,Tetra Tech Canada Inc.
23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,EXP Services Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,EXP Services Inc.
23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,Stantec Consulting Ltd.,,No,2023,True,False,not_awarded,False,False,,RFP,Stantec Consulting Ltd.
23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,WSP Canada Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,WSP Canada Inc.
23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,GHD Limited,,No,2023,True,False,not_awarded,False,False,,RFP,GHD Limited
23-210,ITT,Construction of Clayton Interpretative Features,2023-10-27,Moza Home Construction Ltd,"$ 155,420.00",Yes,2023,False,True,vendor_specific,False,True,155420.0,ITT,Moza Home Construction Ltd
23-210,ITT,Construction of Clayton Interpretative Features,2023-10-27,Pacificasa Marine Holdings Inc.,,No,2023,True,False,not_awarded,False,False,,ITT,Pacificasa Marine Holdings Inc.
23-210,ITT,Construction of Clayton Interpretative Features,2023-10-27,GPM Civil Contracting Inc.,,No,2023,True,False,not_awarded,False,False,,ITT,GPM Civil Contracting Inc.
23-274,RFP,"Boilers and Process Heaters Equipment Scan, Cost and Policy Analysis",2023-10-30,"Ramboll Canada, Inc.","$ 83,000.00",Yes,2023,False,True,vendor_specific,False,True,83000.0,RFP,"Ramboll Canada, Inc."
23-274,RFP,"Boilers and Process Heaters Equipment Scan, Cost and Policy Analysis",2023-10-30,PE TECH,,No,2023,True,False,not_awarded,False,False,,RFP,PE TECH
23-370,SS/NOIC,"Archaeological Impact Assessment for the Delta South Surrey Greenway, Nordel Way to 72nd Avenue",2023-10-30,ISL Engineering and Land Services Ltd,"$ 124,571.00",Yes,2023,False,True,vendor_specific,False,True,124571.0,SS/NOIC,ISL Engineering and Land Services Ltd
23-196,ITT,Supply of Boat Shelters for Seymour and Capilano Watersheds,2023-10-31,EZ STEEL INC,"$ 93,740.00",Yes,2023,False,True,vendor_specific,False,True,93740.0,ITT,EZ STEEL INC
23-358,SS/NOIC,WTEF Bottom Ash Beneficial Use Pilot Trials,2023-11-01,GRT Environmental Services (Canada) Ltd.,"$ 373,625.00",Yes,2023,False,True,vendor_specific,False,True,373625.0,SS/NOIC,GRT Environmental Services (Canada) Ltd.
23-358,SS/NOIC,WTEF Bottom Ash Beneficial Use Pilot Trials,2023-11-01,Birco Environmental Services Ltd.,,No,2023,True,False,not_awarded,False,False,,SS/NOIC,Birco Environmental Services Ltd.
23-006,RFP,Project Management Information System,2023-11-07,E-Builder (E-Builder),"$ 1,445,959.00",Yes,2023,False,True,vendor_specific,False,True,1445959.0,RFP,E-Builder (E-Builder)
23-006,RFP,Project Management Information System,2023-11-07,KPMG (Kahua),,No,2023,True,False,not_awarded,False,False,,RFP,KPMG (Kahua)
23-006,RFP,Project Management Information System,2023-11-07,Aurigo (MasterWorks),,No,2023,True,False,not_awarded,False,False,,RFP,Aurigo (MasterWorks)
23-006,RFP,Project Management Information System,2023-11-07,Project Execution Group (PM Web),,No,2023,True,False,not_awarded,False,False,,RFP,Project Execution Group (PM Web)
23-006,RFP,Project Management Information System,2023-11-07,AEC Solutions (BuilTerra),,No,2023,True,False,not_awarded,False,False,,RFP,AEC Solutions (BuilTerra)
23-006,RFP,Project Management Information System,2023-11-07,Procore (Procore),,No,2023,True,False,not_awarded,False,False,,RFP,Procore (Procore)
23-276,RFP,Seismic Impact Assessment and Earthquake Early Warning (EEW) Automation Implementation Study,2023-11-09,Various Inc.,"$ 104,196.00",Yes,2023,False,True,vendor_specific,False,True,104196.0,RFP,Various Inc.
23-276,RFP,Seismic Impact Assessment and Earthquake Early Warning (EEW) Automation Implementation Study,2023-11-09,Ausenco Engineering Canada Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,Ausenco Engineering Canada Inc.
23-276,RFP,Seismic Impact Assessment and Earthquake Early Warning (EEW) Automation Implementation Study,2023-11-09,Mahan Geophysical Consulting Inc.,,No,2023,True,False,not_awarded,False,False,,RFP,Mahan Geophysical Consulting Inc.
23-095,SS/NOIC,New Westminster Interceptor Columbia Rehabilitation – KOB Paving Works,2023-11-14,Blue Pine Enterprises Ltd.,"$ 117,705.00",Yes,2023,False,True,vendor_specific,False,True,117705.0,SS/NOIC,Blue Pine Enterprises Ltd.
23-265,RFP,Aggregate Production in Capilano Water Supply Area - Clyde's Pit,2023-11-14,BC Earth Exchange Inc.,"$ 244,500.00",Yes,2023,False,True,vendor_specific,False,True,244500.0,RFP,BC Earth Exchange Inc.
23-265,RFP,Aggregate Production in Capilano Water Supply Area - Clyde's Pit,2023-11-14,United Civil,,No,2023,True,False,not_awarded,False,False,,RFP,United Civil
23-003,RFP,Solution to Manage Backup and Recovery of On-Premise and Cloud Servers and Systems,2023-11-17,Softchoice LP,"$ 1,041,751.00",Yes,2023,False,True,vendor_specific,False,True,1041751.0,RFP,Softchoice LP
